rDate,year,bias,offense_Category,crime_Category,offense,description,borough,precinct,borough_add,arrest_id,dateTime,month,dayYear,toDate,month_bin,offense1,index_
2023-12-05T00:00:00.000,2023,Black,Race/Color,Felony,Criminal Mischief & Related Of,"Mischief, Criminal 3 & 2, Of M",Brooklyn,75,Patrol Boro Bklyn_N,K35734170,2023-12-05,12,339,256,60,Criminal Mischief,1
2023-12-19T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,Patrol Boro Bklyn_N,K36673843,2023-12-19,12,353,256,60,Robbery,1
2023-12-19T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,Patrol Boro Bklyn_N,K36673837,2023-12-19,12,353,256,60,Robbery,1
2023-12-19T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,Patrol Boro Bklyn_N,K36674665,2023-12-19,12,353,256,60,Robbery,1
2023-12-19T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Robbery,"Robbery,Open Area Unclassified",Brooklyn,75,Patrol Boro Bklyn_N,K36673836,2023-12-19,12,353,256,60,Robbery,1
2023-04-16T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,78,Patrol Boro Bklyn_S,K35691115,2023-04-16,4,106,256,52,Assault,1
2023-07-12T00:00:00.000,2023,Transgender,Gender,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,83,Patrol Boro Bklyn_N,K35716168,2023-07-12,7,193,256,55,Assault,1
2023-07-16T00:00:00.000,2023,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Robbery,"Robbery,Pocketbook/Carried Bag",Brooklyn,83,Patrol Boro Bklyn_N,K35719947,2023-07-16,7,197,256,55,Robbery,1
2023-07-16T00:00:00.000,2023,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Robbery,"Robbery,Pocketbook/Carried Bag",Brooklyn,83,Patrol Boro Bklyn_N,K35708760,2023-07-16,7,197,256,55,Robbery,1
2023-08-18T00:00:00.000,2023,Transgender,Gender,Misdemeanor,Sex Crimes,"Sexual Abuse 3,2",Brooklyn,83,Patrol Boro Bklyn_N,K35714634,2023-08-18,8,230,256,56,Other,1
2023-12-21T00:00:00.000,2023,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Robbery,"Robbery,Dwelling",Brooklyn,83,Patrol Boro Bklyn_N,K36672429,2023-12-21,12,355,256,60,Robbery,1
2023-03-31T00:00:00.000,2023,Asian,Race/Color,Felony,Robbery,"Robbery,Clothing",Brooklyn,84,Patrol Boro Bklyn_N,K35698647,2023-03-31,3,90,256,51,Robbery,1
2023-05-02T00:00:00.000,2023,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,84,Patrol Boro Bklyn_N,K35701504,2023-05-02,5,122,256,53,Criminal Mischief,1
2023-05-02T00:00:00.000,2023,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,84,Patrol Boro Bklyn_N,K35700514,2023-05-02,5,122,256,53,Criminal Mischief,1
2023-11-05T00:00:00.000,2023,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Sex Crimes,"Child, Endangering Welfare",Brooklyn,84,Patrol Boro Bklyn_N,K35730671,2023-11-05,11,309,256,59,Other,1
2023-01-08T00:00:00.000,2023,White,Race/Color,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,88,Patrol Boro Bklyn_N,M35675146,2023-01-08,1,8,256,49,Robbery,1
2023-06-11T00:00:00.000,2023,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Brooklyn,94,Patrol Boro Bklyn_N,K35710069,2023-06-11,6,162,256,54,Criminal Mischief,1
2023-04-20T00:00:00.000,2023,Asian,Race/Color,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Queens,101,Patrol Boro Queens_S,Q35691568,2023-04-20,4,110,256,52,Criminal Mischief,1
2023-01-23T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,103,Patrol Boro Queens_S,Q35675115,2023-01-23,1,23,256,49,Criminal Mischief,1
2023-01-23T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,103,Patrol Boro Queens_S,Q35675114,2023-01-23,1,23,256,49,Criminal Mischief,1
2023-01-23T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,103,Patrol Boro Queens_S,Q35675119,2023-01-23,1,23,256,49,Criminal Mischief,1
2023-06-27T00:00:00.000,2023,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,103,Patrol Boro Queens_S,Q35696552,2023-06-27,6,178,256,54,Criminal Mischief,1
2023-09-11T00:00:00.000,2023,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,103,Patrol Boro Queens_S,Q35707238,2023-09-11,9,254,256,57,Assault,1
2023-05-02T00:00:00.000,2023,Gay,Sexual Orientation,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,106,Patrol Boro Queens_S,Q35691737,2023-05-02,5,122,256,53,Criminal Mischief,1
2023-02-19T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Felony,Felony Assault,Assault Other Public Service Employee,Queens,109,Patrol Boro Queens_N,Q35678673,2023-02-19,2,50,256,50,Felony Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694011,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694019,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694008,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694021,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694016,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694014,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694018,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694022,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35694013,2023-06-05,6,156,256,54,Assault,1
2023-06-05T00:00:00.000,2023,Hispanic,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,109,Patrol Boro Queens_N,Q35693440,2023-06-05,6,156,256,54,Assault,1
2023-01-30T00:00:00.000,2023,Catholic,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief,Unclassified 4",Queens,112,Patrol Boro Queens_N,Q35676807,2023-01-30,1,30,256,49,Criminal Mischief,1
2023-11-02T00:00:00.000,2023,Lesbian,Sexual Orientation,Felony,Felony Assault,Strangulation 1St,Queens,113,Patrol Boro Queens_S,Q35714704,2023-11-02,11,306,256,59,Felony Assault,1
2023-02-17T00:00:00.000,2023,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,114,Patrol Boro Queens_N,Q35680368,2023-02-17,2,48,256,50,Criminal Mischief,1
2023-02-17T00:00:00.000,2023,Black,Race/Color,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Queens,114,Patrol Boro Queens_N,Q35680369,2023-02-17,2,48,256,50,Criminal Mischief,1
2023-05-20T00:00:00.000,2023,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,114,Patrol Boro Queens_N,Q35692230,2023-05-20,5,140,256,53,Assault,1
2023-06-14T00:00:00.000,2023,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Queens,114,Patrol Boro Queens_N,Q35698165,2023-06-14,6,165,256,54,Criminal Mischief,1
2023-09-11T00:00:00.000,2023,Muslim,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Staten,121,Patrol Boro Staten,S35681853,2023-09-11,9,254,256,57,Criminal Mischief,1
2023-11-09T00:00:00.000,2023,Muslim,Religion/Religious Practice,Misdemeanor,Criminal Mischief & Related Of,"Criminal Mischief 4Th, Graffit",Staten,123,Patrol Boro Staten,S35681279,2023-11-09,11,313,256,59,Criminal Mischief,1
2024-04-15T00:00:00.000,2024,Asian,Race/Color,Felony,Robbery,"Robbery,Public Place Inside",Manhattan,14,Patrol Boro Man_S,M36690725,2024-04-15,4,106,256,64,Robbery,1
2024-05-23T00:00:00.000,2024,Gay,Sexual Orientation,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Manhattan,14,Patrol Boro Man_S,M36703843,2024-05-23,5,144,256,65,Criminal Mischief,1
2024-02-23T00:00:00.000,2024,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Manhattan,18,Patrol Boro Man_S,M36681607,2024-02-23,2,54,256,62,Misc. Penal Law,1
2024-06-02T00:00:00.000,2024,Gay,Sexual Orientation,Felony,Robbery,"Robbery,Open Area Unclassified",Bronx,44,Patrol Boro Bronx,B36698900,2024-06-02,6,154,256,66,Robbery,1
2024-03-13T00:00:00.000,2024,Black,Race/Color,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Brooklyn,61,Patrol Boro Bklyn_S,K36688191,2024-03-13,3,73,256,63,Assault,1
2024-05-14T00:00:00.000,2024,Asian,Race/Color,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,62,Patrol Boro Bklyn_S,K36699608,2024-05-14,5,135,256,65,Criminal Mischief,1
2024-05-14T00:00:00.000,2024,Asian,Race/Color,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,62,Patrol Boro Bklyn_S,K36699614,2024-05-14,5,135,256,65,Criminal Mischief,1
2024-06-10T00:00:00.000,2024,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,62,Patrol Boro Bklyn_S,K36705716,2024-06-10,6,162,256,66,Criminal Mischief,1
2024-01-31T00:00:00.000,2024,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,63,Patrol Boro Bklyn_S,K36683644,2024-01-31,1,31,256,61,Criminal Mischief,1
2024-01-31T00:00:00.000,2024,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,63,Patrol Boro Bklyn_S,K36683643,2024-01-31,1,31,256,61,Criminal Mischief,1
2024-01-31T00:00:00.000,2024,Catholic,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Brooklyn,63,Patrol Boro Bklyn_S,K36683641,2024-01-31,1,31,256,61,Criminal Mischief,1
2024-04-05T00:00:00.000,2024,Black,Race/Color,Felony,Dangerous Weapons,Weapons Possession 3,Brooklyn,63,Patrol Boro Bklyn_S,K36691534,2024-04-05,4,96,256,64,Other,1
2024-02-17T00:00:00.000,2024,Transgender,Gender,Misdemeanor,Criminal Mischief & Related Of,"Tampering 3,2, Criminal",Brooklyn,70,Patrol Boro Bklyn_S,K36681632,2024-02-17,2,48,256,62,Criminal Mischief,1
2024-05-19T00:00:00.000,2024,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Criminal Mischief & Related Of,Criminal Mis 2 & 3,Brooklyn,71,Patrol Boro Bklyn_S,K36700791,2024-05-19,5,140,256,65,Criminal Mischief,1
2024-02-09T00:00:00.000,2024,Other Ethnicity,Ethnicity/National Origin/Ancestry,Felony,Robbery,"Robbery,Personal Electronic Device",Brooklyn,72,Patrol Boro Bklyn_S,K36680206,2024-02-09,2,40,256,62,Robbery,1
2024-01-04T00:00:00.000,2024,Black,Race/Color,Felony,Miscellaneous Penal Law,Aggravated Harassment 1,Brooklyn,84,Patrol Boro Bklyn_N,K36698467,2024-01-04,1,4,256,61,Misc. Penal Law,1
2024-05-24T00:00:00.000,2024,Gay,Sexual Orientation,Felony,Robbery,"Robbery,On Bus/ Or Bus Driver",Queens,109,Patrol Boro Queens_N,Q36695101,2024-05-24,5,145,256,65,Robbery,1
2024-05-24T00:00:00.000,2024,Gay,Sexual Orientation,Felony,Robbery,"Robbery,On Bus/ Or Bus Driver",Queens,109,Patrol Boro Queens_N,Q36698087,2024-05-24,5,145,256,65,Robbery,1
2024-03-24T00:00:00.000,2024,Black,Race/Color,Felony,Robbery,"Robbery,Public Place Inside",Queens,112,Patrol Boro Queens_N,Q36690010,2024-03-24,3,84,256,63,Robbery,1
2024-03-24T00:00:00.000,2024,Black,Race/Color,Felony,Robbery,"Robbery,Public Place Inside",Queens,112,Patrol Boro Queens_N,Q36686828,2024-03-24,3,84,256,63,Robbery,1
2024-06-08T00:00:00.000,2024,Gay,Sexual Orientation,Misdemeanor,Assault 3 & Related Offenses,"Menacing,Unclassified",Queens,114,Patrol Boro Queens_N,Q36697669,2024-06-08,6,160,256,66,Assault,1
2024-06-14T00:00:00.000,2024,Muslim,Religion/Religious Practice,Felony,Criminal Mischief & Related Of,"Mischief,Criminal,    Uncl 2Nd",Staten,120,Patrol Boro Staten,S36677443,2024-06-14,6,166,256,66,Criminal Mischief,1
2024-05-15T00:00:00.000,2024,Transgender,Gender,Felony,Robbery,"Robbery,Personal Electronic Device",Staten,121,Patrol Boro Staten,S36676410,2024-05-15,5,136,256,65,Robbery,1
2019-08-23T00:00:00.000,2019,Muslim,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,62,Patrol Boro Bklyn_S,K31716057,2019-08-23,8,235,256,8,Agst Public Order,1
2019-05-14T00:00:00.000,2019,Muslim,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,103,Patrol Boro Queens_S,Q31690349,2019-05-14,5,134,256,5,Agst Public Order,1
2020-02-24T00:00:00.000,2020,White,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,1,Patrol Boro Man_S,M32681914,2020-02-24,2,55,256,14,Agst Public Order,1
2020-05-16T00:00:00.000,2020,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,7,Patrol Boro Man_S,M32697732,2020-05-16,5,137,256,17,Agst Public Order,1
2020-10-13T00:00:00.000,2020,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,10,Patrol Boro Man_S,M32704105,2020-10-13,10,287,256,22,Agst Public Order,1
2020-02-05T00:00:00.000,2020,Black,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,23,Patrol Boro Man_N,M32678261,2020-02-05,2,36,256,14,Agst Public Order,1
2020-07-18T00:00:00.000,2020,Black,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Bronx,45,Patrol Boro Bronx,B32701468,2020-07-18,7,200,256,19,Agst Public Order,1
2020-03-24T00:00:00.000,2020,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,78,Patrol Boro Bklyn_S,K32684518,2020-03-24,3,84,256,15,Agst Public Order,1
2020-08-19T00:00:00.000,2020,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,100,Patrol Boro Queens_S,Q32696688,2020-08-19,8,232,256,20,Agst Public Order,1
2020-10-02T00:00:00.000,2020,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,100,Patrol Boro Queens_S,Q32696681,2020-10-02,10,276,256,22,Agst Public Order,1
2021-04-06T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,5,Patrol Boro Man_S,M33682684,2021-04-06,4,96,256,28,Agst Public Order,1
2021-04-07T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,5,Patrol Boro Man_S,M33684092,2021-04-07,4,97,256,28,Agst Public Order,1
2021-07-20T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,9,Patrol Boro Man_S,M33696391,2021-07-20,7,201,256,31,Agst Public Order,1
2021-12-09T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,13,Patrol Boro Man_S,M34674377,2021-12-09,12,343,256,36,Agst Public Order,1
2021-04-09T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,14,Patrol Boro Man_S,M33683046,2021-04-09,4,99,256,28,Agst Public Order,1
2021-09-21T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,14,Patrol Boro Man_S,M33701797,2021-09-21,9,264,256,33,Agst Public Order,1
2021-04-13T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,17,Patrol Boro Man_S,M33683716,2021-04-13,4,103,256,28,Agst Public Order,1
2021-10-11T00:00:00.000,2021,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,18,Patrol Boro Man_S,M33704604,2021-10-11,10,284,256,34,Agst Public Order,1
2021-04-15T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,19,Patrol Boro Man_N,M34678685,2021-04-15,4,105,256,28,Agst Public Order,1
2021-06-22T00:00:00.000,2021,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,19,Patrol Boro Man_N,M33697151,2021-06-22,6,173,256,30,Agst Public Order,1
2021-07-27T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,19,Patrol Boro Man_N,M34681551,2021-07-27,7,208,256,31,Agst Public Order,1
2021-01-07T00:00:00.000,2021,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,24,Patrol Boro Man_N,M33680785,2021-01-07,1,7,256,25,Agst Public Order,1
2021-11-03T00:00:00.000,2021,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,28,Patrol Boro Man_N,M33707370,2021-11-03,11,307,256,35,Agst Public Order,1
2021-04-29T00:00:00.000,2021,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,34,Patrol Boro Man_N,M33688566,2021-04-29,4,119,256,28,Agst Public Order,1
2021-05-08T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,75,Patrol Boro Bklyn_N,K33697817,2021-05-08,5,128,256,29,Agst Public Order,1
2021-02-10T00:00:00.000,2021,Gay,Sexual Orientation,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Brooklyn,84,Patrol Boro Bklyn_N,K33681624,2021-02-10,2,41,256,26,Agst Public Order,1
2021-05-21T00:00:00.000,2021,White,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,102,Patrol Boro Queens_S,Q33685718,2021-05-21,5,141,256,29,Agst Public Order,1
2021-11-10T00:00:00.000,2021,Catholic,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,103,Patrol Boro Queens_S,Q34674315,2021-11-10,11,314,256,35,Agst Public Order,1
2021-06-20T00:00:00.000,2021,Muslim,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,106,Patrol Boro Queens_S,Q33691447,2021-06-20,6,171,256,30,Agst Public Order,1
2021-06-20T00:00:00.000,2021,Muslim,Religion/Religious Practice,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,106,Patrol Boro Queens_S,Q33691446,2021-06-20,6,171,256,30,Agst Public Order,1
2021-07-26T00:00:00.000,2021,Black,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,113,Patrol Boro Queens_S,Q33691949,2021-07-26,7,207,256,31,Agst Public Order,1
2021-10-26T00:00:00.000,2021,White,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,113,Patrol Boro Queens_S,Q33677680,2021-10-26,10,299,256,34,Agst Public Order,1
2021-04-17T00:00:00.000,2021,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Queens,114,Patrol Boro Queens_N,Q33682266,2021-04-17,4,107,256,28,Agst Public Order,1
2022-10-04T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,1,Patrol Boro Man_S,M34709430,2022-10-04,10,277,256,46,Agst Public Order,1
2022-02-07T00:00:00.000,2022,White,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,5,Patrol Boro Man_S,M34676339,2022-02-07,2,38,256,38,Agst Public Order,1
2022-09-06T00:00:00.000,2022,Other Ethnicity,Ethnicity/National Origin/Ancestry,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,10,Patrol Boro Man_S,M34716893,2022-09-06,9,249,256,45,Agst Public Order,1
2022-03-12T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,14,Patrol Boro Man_S,M34681600,2022-03-12,3,71,256,39,Agst Public Order,1
2022-11-20T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,14,Patrol Boro Man_S,M34717684,2022-11-20,11,324,256,47,Agst Public Order,1
2022-11-20T00:00:00.000,2022,Asian,Race/Color,Misdemeanor,Off. Agnst Pub Ord Sensblty &,Aggravated Harassment 2,Manhattan,14,Patrol Boro Man_S,M34717901,2022-11-20,11,324,256,47,Agst Public Order,1
